<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
RI.RTSI,D,20190904,00:00:00,1315.1000000,1332.7300000,1315.1000000,1330.7700000,1024354377
RI.RTSI,D,20190905,00:00:00,1332.3600000,1344.7500000,1332.3600000,1337.9200000,937324160
RI.RTSI,D,20190906,00:00:00,1334.5700000,1342.5000000,1328.0200000,1340.5200000,625759954
RI.RTSI,D,20190909,00:00:00,1343.1600000,1349.9000000,1336.7300000,1340.1400000,459598211
RI.RTSI,D,20190910,00:00:00,1338.6500000,1343.9500000,1330.3800000,1343.9500000,708029416
RI.RTSI,D,20190911,00:00:00,1342.5500000,1358.6700000,1339.1100000,1354.6800000,733557383
RI.RTSI,D,20190912,00:00:00,1354.5600000,1364.7600000,1349.5900000,1361.0500000,872504001
RI.RTSI,D,20190913,00:00:00,1360.9700000,1370.7700000,1359.4600000,1368.9300000,597165913
RI.RTSI,D,20190916,00:00:00,1376.2100000,1396.2500000,1375.5700000,1396.0900000,1017109548
RI.RTSI,D,20190917,00:00:00,1393.3000000,1399.3600000,1374.4000000,1381.5000000,966156795
RI.RTSI,D,20190918,00:00:00,1379.6700000,1382.4700000,1375.2000000,1382.1600000,586408771
RI.RTSI,D,20190919,00:00:00,1382.3000000,1386.9900000,1373.1500000,1378.0600000,771875888
RI.RTSI,D,20190920,00:00:00,1376.3400000,1379.4100000,1368.4300000,1377.3800000,480986299
RI.RTSI,D,20190923,00:00:00,1374.3600000,1375.3200000,1363.6900000,1369.2600000,419205340
RI.RTSI,D,20190924,00:00:00,1374.4100000,1379.4200000,1355.8800000,1358.8000000,626639896
RI.RTSI,D,20190925,00:00:00,1353.3900000,1354.0100000,1340.1900000,1354.0100000,608198519
RI.RTSI,D,20190926,00:00:00,1353.4700000,1363.2000000,1350.0500000,1359.5900000,578839036
RI.RTSI,D,20190927,00:00:00,1360.5800000,1360.5800000,1347.6900000,1347.7200000,364491456
RI.RTSI,D,20190930,00:00:00,1343.3300000,1348.0200000,1331.9500000,1333.9100000,536678202
RI.RTSI,D,20191001,00:00:00,1335.6400000,1346.7000000,1328.8400000,1329.3700000,586838010
RI.RTSI,D,20191002,00:00:00,1330.6900000,1331.5000000,1311.0300000,1313.7500000,667886226
RI.RTSI,D,20191003,00:00:00,1313.9700000,1317.6600000,1300.4500000,1307.0100000,664222319
RI.RTSI,D,20191004,00:00:00,1309.7300000,1319.8800000,1309.1500000,1311.6500000,521000111
RI.RTSI,D,20191007,00:00:00,1313.9000000,1322.2600000,1305.0500000,1320.2500000,514783758
RI.RTSI,D,20191008,00:00:00,1319.1400000,1324.7600000,1303.6400000,1306.3900000,504845326
RI.RTSI,D,20191009,00:00:00,1306.8100000,1321.8300000,1306.2600000,1317.4800000,551216265
RI.RTSI,D,20191010,00:00:00,1315.3400000,1330.9200000,1310.3900000,1330.9200000,491464443
RI.RTSI,D,20191011,00:00:00,1330.9700000,1341.7000000,1328.4100000,1329.6300000,759016969
RI.RTSI,D,20191014,00:00:00,1329.5700000,1332.2800000,1319.3100000,1321.1300000,567382772
RI.RTSI,D,20191015,00:00:00,1321.2400000,1331.7800000,1318.3500000,1331.0300000,658461239
RI.RTSI,D,20191016,00:00:00,1330.5700000,1348.1800000,1329.7300000,1347.4300000,885799807
RI.RTSI,D,20191017,00:00:00,1348.4700000,1356.2900000,1346.7600000,1353.4900000,702906086
RI.RTSI,D,20191018,00:00:00,1350.1900000,1358.6300000,1349.1500000,1355.2700000,583793703
RI.RTSI,D,20191021,00:00:00,1363.4300000,1369.0600000,1358.1700000,1365.1400000,677398733
RI.RTSI,D,20191022,00:00:00,1367.6700000,1387.6800000,1366.7300000,1387.6800000,869421930
RI.RTSI,D,20191023,00:00:00,1382.8300000,1392.4700000,1377.9600000,1392.4700000,956794036
RI.RTSI,D,20191024,00:00:00,1390.6800000,1413.6300000,1390.5400000,1413.6300000,1177364686
RI.RTSI,D,20191025,00:00:00,1414.1500000,1423.1400000,1402.5600000,1421.2000000,1200362976
RI.RTSI,D,20191028,00:00:00,1420.3100000,1432.2600000,1408.9700000,1411.9200000,1135644045
RI.RTSI,D,20191029,00:00:00,1412.4500000,1424.0500000,1405.0000000,1424.0500000,1094957262
RI.RTSI,D,20191030,00:00:00,1419.8100000,1437.0100000,1416.4300000,1431.9000000,1139993105
RI.RTSI,D,20191031,00:00:00,1439.2100000,1451.2600000,1417.4900000,1422.9200000,1170173993
RI.RTSI,D,20191101,00:00:00,1422.2600000,1455.4400000,1419.9100000,1455.4400000,880970090
RI.RTSI,D,20191105,00:00:00,1463.3100000,1473.7400000,1454.9800000,1460.5000000,915297934
RI.RTSI,D,20191106,00:00:00,1463.4600000,1471.3800000,1453.0300000,1471.3800000,872579296
RI.RTSI,D,20191107,00:00:00,1468.6000000,1487.8200000,1463.2900000,1487.0300000,1038478528
RI.RTSI,D,20191108,00:00:00,1486.5600000,1486.5600000,1457.3900000,1468.1700000,801619211
RI.RTSI,D,20191111,00:00:00,1464.3200000,1466.1200000,1455.7900000,1460.8400000,818403672
RI.RTSI,D,20191112,00:00:00,1461.3700000,1471.1900000,1447.8300000,1449.3500000,977268889
RI.RTSI,D,20191113,00:00:00,1443.1900000,1443.1900000,1430.9100000,1437.8500000,887507044
RI.RTSI,D,20191114,00:00:00,1438.6700000,1448.5400000,1425.4400000,1436.9800000,1149759235
RI.RTSI,D,20191115,00:00:00,1440.2900000,1450.8400000,1435.5400000,1449.4200000,886922856
RI.RTSI,D,20191118,00:00:00,1456.1700000,1461.2000000,1436.7400000,1443.0200000,901625468
RI.RTSI,D,20191119,00:00:00,1445.1600000,1456.0100000,1441.9900000,1451.6400000,824360598
RI.RTSI,D,20191120,00:00:00,1449.0800000,1452.4000000,1433.0000000,1448.4000000,1264687731
RI.RTSI,D,20191121,00:00:00,1449.8000000,1456.6200000,1445.0100000,1454.7400000,1334758518
RI.RTSI,D,20191122,00:00:00,1453.4200000,1468.4000000,1451.5000000,1455.4200000,876029365
RI.RTSI,D,20191125,00:00:00,1456.7200000,1462.5100000,1450.9200000,1454.6300000,612858238
RI.RTSI,D,20191126,00:00:00,1455.8400000,1458.8800000,1437.8900000,1440.9500000,1362370192
RI.RTSI,D,20191127,00:00:00,1444.4100000,1450.3400000,1437.9200000,1441.0800000,652340812
RI.RTSI,D,20191128,00:00:00,1441.2500000,1442.4700000,1431.3500000,1439.1800000,513479969
RI.RTSI,D,20191129,00:00:00,1438.4700000,1441.0200000,1428.0300000,1438.4500000,686291677
RI.RTSI,D,20191202,00:00:00,1438.8100000,1448.9800000,1432.2400000,1432.8100000,875922304
RI.RTSI,D,20191203,00:00:00,1432.1300000,1435.8100000,1414.0600000,1414.0600000,871780139
RI.RTSI,D,20191204,00:00:00,1417.9100000,1433.5600000,1410.6100000,1430.0300000,726529082
RI.RTSI,D,20191205,00:00:00,1430.4400000,1434.1600000,1421.3500000,1430.3900000,702590826
RI.RTSI,D,20191206,00:00:00,1433.8900000,1448.6500000,1431.4700000,1448.3400000,684032728
RI.RTSI,D,20191209,00:00:00,1448.8200000,1458.9000000,1445.5500000,1456.7900000,652676535
RI.RTSI,D,20191210,00:00:00,1458.0800000,1460.9200000,1446.1400000,1454.2300000,691564743
RI.RTSI,D,20191211,00:00:00,1454.7500000,1466.7000000,1453.5800000,1463.1500000,768011384
RI.RTSI,D,20191212,00:00:00,1476.9000000,1502.8100000,1476.3300000,1496.9600000,1214998829
RI.RTSI,D,20191213,00:00:00,1499.3600000,1515.1400000,1496.9400000,1501.4200000,924882104
RI.RTSI,D,20191216,00:00:00,1504.0400000,1520.7000000,1502.7900000,1517.1600000,771249571
RI.RTSI,D,20191217,00:00:00,1519.7900000,1521.7700000,1512.8000000,1520.6000000,839835358
RI.RTSI,D,20191218,00:00:00,1520.1800000,1524.6200000,1511.6600000,1522.5100000,964293290
RI.RTSI,D,20191219,00:00:00,1514.4000000,1526.4800000,1511.0600000,1519.4900000,1075359401
RI.RTSI,D,20191220,00:00:00,1522.1000000,1530.8600000,1519.0200000,1523.7700000,1021765029
RI.RTSI,D,20191223,00:00:00,1522.8500000,1535.0000000,1522.0400000,1535.0000000,733868910
RI.RTSI,D,20191224,00:00:00,1535.3500000,1541.8700000,1534.9900000,1540.4600000,532641371
RI.RTSI,D,20191225,00:00:00,1541.5900000,1549.8800000,1541.3100000,1544.1200000,297767930
RI.RTSI,D,20191226,00:00:00,1541.0500000,1546.5000000,1533.7600000,1534.8500000,369643573
RI.RTSI,D,20191227,00:00:00,1533.8100000,1552.7300000,1533.8100000,1549.4000000,596625694
RI.RTSI,D,20191230,00:00:00,1549.5900000,1558.2400000,1545.3000000,1548.9200000,600152934
RI.RTSI,D,20200103,00:00:00,1554.7200000,1567.8600000,1553.8000000,1564.1800000,718378860
RI.RTSI,D,20200106,00:00:00,1560.3600000,1568.3500000,1549.5200000,1568.3500000,632735957
RI.RTSI,D,20200108,00:00:00,1567.7200000,1590.2100000,1563.1800000,1589.0800000,859750392
RI.RTSI,D,20200109,00:00:00,1597.2400000,1607.2800000,1590.7700000,1601.7400000,957117917
RI.RTSI,D,20200110,00:00:00,1602.4000000,1614.6900000,1594.0100000,1614.6900000,738153089
RI.RTSI,D,20200113,00:00:00,1612.3800000,1620.1700000,1608.5300000,1619.7300000,878898642
RI.RTSI,D,20200114,00:00:00,1623.4400000,1625.6100000,1602.0300000,1604.9600000,1235015174
RI.RTSI,D,20200115,00:00:00,1602.3600000,1615.6400000,1588.7300000,1602.2900000,1236024504
RI.RTSI,D,20200116,00:00:00,1610.9200000,1618.1000000,1608.6400000,1612.7200000,1129836846
RI.RTSI,D,20200117,00:00:00,1615.1500000,1641.8200000,1614.9000000,1637.7500000,1278922474
RI.RTSI,D,20200120,00:00:00,1641.2500000,1651.8200000,1641.2500000,1646.6000000,1012294333
RI.RTSI,D,20200121,00:00:00,1642.1200000,1642.5000000,1622.5800000,1634.3200000,1051866197
