<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
RI.RTSI,30,20160114,10:30:00,690.2000000,694.9000000,684.8800000,693.9300000,2182587917
RI.RTSI,30,20160114,11:00:00,693.8900000,694.9400000,692.6200000,694.1200000,15301173
RI.RTSI,30,20160114,11:30:00,694.5100000,694.5100000,686.1900000,686.4800000,41172063
RI.RTSI,30,20160114,12:00:00,686.4100000,690.1900000,686.1200000,689.9600000,22686853
RI.RTSI,30,20160114,12:30:00,689.9800000,690.4400000,687.8200000,688.1000000,27053531
RI.RTSI,30,20160114,13:00:00,688.0900000,689.9400000,685.9800000,689.0000000,21213262
RI.RTSI,30,20160114,13:30:00,688.9900000,689.0600000,687.2400000,688.0400000,13840921
RI.RTSI,30,20160114,14:00:00,688.0400000,689.0200000,687.4500000,688.6900000,11424571
RI.RTSI,30,20160114,14:30:00,688.6900000,688.7200000,684.7400000,686.1200000,19605201
RI.RTSI,30,20160114,15:00:00,686.1200000,686.9000000,684.8300000,686.8700000,17011389
RI.RTSI,30,20160114,15:30:00,686.8100000,689.6400000,686.6100000,689.4800000,20002256
RI.RTSI,30,20160114,16:00:00,689.4900000,692.1600000,689.4700000,690.3400000,19144765
RI.RTSI,30,20160114,16:30:00,690.3500000,690.4300000,688.0200000,688.8800000,12154270
RI.RTSI,30,20160114,17:00:00,688.9100000,690.9900000,686.8300000,687.8800000,21691616
RI.RTSI,30,20160114,17:30:00,687.8800000,690.8900000,687.8800000,689.5100000,14667541
RI.RTSI,30,20160114,18:00:00,689.4900000,689.6900000,682.6500000,682.8600000,28717305
RI.RTSI,30,20160114,18:30:00,682.9100000,689.2500000,681.5700000,688.9700000,37163536
RI.RTSI,30,20160114,19:00:00,688.9900000,692.9900000,688.8400000,692.9900000,31563730
RI.RTSI,30,20160115,10:30:00,693.8500000,693.8500000,686.5400000,688.2600000,2168244033
RI.RTSI,30,20160115,11:00:00,688.2700000,692.9400000,688.1500000,692.7200000,18780189
RI.RTSI,30,20160115,11:30:00,692.7400000,694.7200000,684.6600000,684.8100000,45982698
RI.RTSI,30,20160115,12:00:00,684.8100000,686.0400000,678.4600000,679.2300000,34303924
RI.RTSI,30,20160115,12:30:00,679.1600000,681.9500000,677.8800000,681.0100000,22395697
RI.RTSI,30,20160115,13:00:00,681.0100000,683.0100000,679.7500000,679.9900000,13791764
RI.RTSI,30,20160115,13:30:00,679.9900000,679.9900000,669.9400000,671.4400000,42373789
RI.RTSI,30,20160115,14:00:00,671.4400000,671.4400000,662.2700000,663.5800000,74467574
RI.RTSI,30,20160115,14:30:00,663.6000000,664.5000000,659.3400000,659.6800000,52762861
RI.RTSI,30,20160115,15:00:00,659.6700000,663.1400000,657.9300000,660.9400000,35218197
RI.RTSI,30,20160115,15:30:00,660.9400000,661.3000000,656.0800000,656.9100000,38895598
RI.RTSI,30,20160115,16:00:00,656.9100000,656.9500000,651.6200000,656.4200000,44410100
RI.RTSI,30,20160115,16:30:00,656.4600000,656.8200000,650.9300000,651.0400000,29166508
RI.RTSI,30,20160115,17:00:00,651.0400000,652.4000000,648.5300000,649.6600000,46411204
RI.RTSI,30,20160115,17:30:00,649.8200000,653.1400000,647.8600000,652.1800000,35042396
RI.RTSI,30,20160115,18:00:00,652.2100000,657.4500000,651.7400000,653.9800000,39233121
RI.RTSI,30,20160115,18:30:00,653.9800000,655.8800000,653.6800000,655.8200000,29904563
RI.RTSI,30,20160115,19:00:00,655.7900000,656.3500000,652.9800000,652.9800000,17904459
RI.RTSI,30,20160118,10:30:00,649.1700000,649.1700000,632.1900000,640.7800000,2208698052
RI.RTSI,30,20160118,11:00:00,640.8100000,642.5600000,638.5000000,640.7300000,20431244
RI.RTSI,30,20160118,11:30:00,640.7300000,651.2100000,640.7300000,649.4200000,60199078
RI.RTSI,30,20160118,12:00:00,649.4000000,649.7400000,646.4400000,648.2900000,25968906
RI.RTSI,30,20160118,12:30:00,648.2600000,649.8600000,645.5500000,645.8100000,19998175
RI.RTSI,30,20160118,13:00:00,645.8100000,648.4900000,644.0000000,648.0300000,16414754
RI.RTSI,30,20160118,13:30:00,648.0500000,648.5900000,643.9000000,644.7500000,16141693
RI.RTSI,30,20160118,14:00:00,644.7600000,650.0400000,642.8300000,650.0000000,15387786
